RUN_ADM;NOM_ADM;RUN_FM;FECHA_INF;ACTIVO_TOT;MONEDA;PARTICIPES_INST;INVERSION_EN_FONDOS;SERIE;CUOTAS_APORTADAS;CUOTAS_RESCATADAS;CUOTAS_EN_CIRCULACION;VALOR_CUOTA;PATRIMONIO_NETO;NUM_PARTICIPES;NUM_PARTICIPES_INST;FONDO_PEN;REM_FIJA;REM_VARIABLE;GASTOS_AFECTOS;GASTOS_NO_AFECTOS;COMISION_INVERSION;COMISION_RESCATE;FACTOR DE AJUSTE;FACTOR DE REPARTO
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;100;0;0;299296.9497;33120.5551;9912881114;46;0;N;161595.2815;0;2760.3707;1097.5102;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;B;0;0;3651285.5499;1347.7656;4921077060;688;0;N;148310.9029;0;1370.357;544.8474;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;C;0;0;18557013.3738;1384.2919;25688323302;216;1;N;598235.1551;0;7153.2979;2844.1172;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;CASH;0;0;303658.7535;30054.514;9126316258;13580;1;N;282677.106;0;2541.3789;1010.4401;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;G;0;0;2234943.2172;27750.6452;62021116263;32359;1;N;2386120.6003;0;17270.97;6866.8554;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;PLAN4;0;0;972903.3776;1346.1463;1309670282;289;0;N;23323.3112;0;364.6953;145.0011;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;I;0;0;11258883.6691;1051.6106;11839961411;4;1;N;129754.4464;0;3296.9739;1310.8611;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;PLAN2;0;0;69526.086;1398.0198;97198845;35;0;N;1997.2776;0;27.0664;10.7615;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;PLAN1;0;0;35155.7727;1310.0447;46055634;15;0;N;1072.5534;0;12.8249;5.0991;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;LPI;0;0;10809643.3018;1089.6802;11779054275;21;0;N;177495.2408;0;3280.0268;1304.1231;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;LP3;0;0;3629353.777;1384.0683;5023273512;346;0;N;114643.3546;0;1398.8051;556.1582;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;LP180;0;0;32609379.631;1363.0321;44447631198;1378;1;N;1217724.3378;0;12377.1591;4921.0995;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201031;186378562423;$$;S;1;PLAN3;0;0;116356.7939;1329.3953;154684175;54;0;N;2966.6028;0;43.074;17.126;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201031;137510362033;$$;S;0;V;0;0;7602889.6799;1335.3553;10152559039;2;2;N;211400;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201031;137510362033;$$;S;0;M;0;0;815722.0245;43296.893;35318229222;3017;0;N;1612133;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201031;137510362033;$$;S;0;L;0;0;11144233.2017;1666.1226;18567658943;1315;0;N;966586;0;0;0;0;0;;
