RUN_ADM;NOM_ADM;RUN_FM;FECHA_INF;ACTIVO_TOT;MONEDA;PARTICIPES_INST;INVERSION_EN_FONDOS;SERIE;CUOTAS_APORTADAS;CUOTAS_RESCATADAS;CUOTAS_EN_CIRCULACION;VALOR_CUOTA;PATRIMONIO_NETO;NUM_PARTICIPES;NUM_PARTICIPES_INST;FONDO_PEN;REM_FIJA;REM_VARIABLE;GASTOS_AFECTOS;GASTOS_NO_AFECTOS;COMISION_INVERSION;COMISION_RESCATE;FACTOR DE AJUSTE;FACTOR DE REPARTO
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;PLAN3;0;0;60279.8;1330.7945;80220026;53;0;N;1538.4957;0;38.2255;28.5062;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;LP180;0;0;20755444.3639;1361.4086;28256640454;1103;1;N;774142.4746;0;13464.6262;10041.0698;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;PLAN1;0;0;39703.2174;1309.953;52009349;12;0;N;1211.2048;0;24.783;18.4816;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;LPI;0;0;3102946.3111;1092.051;3388575622;12;0;N;51061.4902;0;1614.6767;1204.1242;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;LP3;0;0;1832079.7798;1384.1464;2535866632;303;0;N;57874.6613;0;1208.3651;901.1226;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;PLAN2;0;0;63176.5529;1398.9677;88381957;32;0;N;1816.105;0;42.1148;31.4066;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;I;0;0;1378234.182;1055.0816;1454149526;2;0;N;15936.0615;0;692.9082;516.7273;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;G;0;0;2307104.8555;27633.9082;63754323785;30106;1;N;2452801.7969;0;30380.0311;22655.513;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;CASH;0;0;279596.4817;29989.4158;8384935146;13068;1;N;259716.2938;0;3995.5358;2979.6189;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;C;0;0;12841232.2132;1384.1945;17774763003;187;1;N;413942.4677;0;8469.8513;6316.2815;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;B;0;0;2620021.701;1345.1525;3524328741;653;0;N;106215.8484;0;1679.3893;1252.3827;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;100;0;0;128141.5736;33181.4534;4251923653;61;0;N;69313.6235;0;2026.0698;1510.9151;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20210731;134154145805;$$;S;1;PLAN4;0;0;444332.4702;1348.0677;598990251;288;0;N;10667.1394;0;285.4232;212.8507;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20210731;159295500939;$$;S;0;L;0;0;8327776.0294;1530.7949;12748117398;1083;0;N;663635;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20210731;159295500939;$$;S;0;M;0;0;667793.754;39849.8864;26611505220;2669;0;N;1214707;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20210731;159295500939;$$;S;0;V;0;0;8574086.0807;1237.4003;10609576878;2;2;N;220916;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20210731;159295500939;$$;S;0;BCH;0;0;88601353.1167;1139.5891;100969139701;2;1;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20210731;159295500939;$$;S;0;B;0;0;71592.1036;43529.7752;3116388174;326;0;N;85383;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20210731;159295500939;$$;S;0;BPLUS;0;0;347495.8264;2153.358;748282904;2;0;N;12301;0;0;0;0;0;;
