RUN_ADM;NOM_ADM;RUN_FM;FECHA_INF;ACTIVO_TOT;MONEDA;PARTICIPES_INST;INVERSION_EN_FONDOS;SERIE;CUOTAS_APORTADAS;CUOTAS_RESCATADAS;CUOTAS_EN_CIRCULACION;VALOR_CUOTA;PATRIMONIO_NETO;NUM_PARTICIPES;NUM_PARTICIPES_INST;FONDO_PEN;REM_FIJA;REM_VARIABLE;GASTOS_AFECTOS;GASTOS_NO_AFECTOS;COMISION_INVERSION;COMISION_RESCATE;FACTOR DE AJUSTE;FACTOR DE REPARTO
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200331;318538856578;$$;S;1;LP3;25276.6109;28120.885;9106525.2652;1382.9768;12594113170;430;0;N;288315.9523;0;2056.9772;1639.6327;0;78;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200331;318538856578;$$;S;1;LPI;0;0;25741288.9286;1087.4289;27991821504;29;0;N;421800.8587;0;4557.7515;3633.0196;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200331;318538856578;$$;S;1;PLAN4;864.7553;0;1705412.7306;1344.0041;2292081702;293;0;N;40818.6191;0;373.2078;297.4869;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200331;318538856578;$$;S;1;PLAN1;0;0;372691.1419;1309.108;487892955;16;0;N;11362.1554;0;79.4415;63.3235;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200331;318538856578;$$;S;1;PLAN2;0;0;243770.0179;1396.4157;340404280;37;0;N;6994.7521;0;55.4264;44.1809;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200331;318538856578;$$;S;1;LP180;565815.6116;324718.4608;86001282.278;1362.9293;117213667454;1764;1;N;3223408.3135;0;19157.5425;15270.628;0;38312;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200331;318538856578;$$;S;1;PLAN3;110.4426;9600.095;476021.2761;1327.5787;631955707;37;0;N;12364.3578;0;104.9734;83.6751;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200331;318538856578;$$;S;1;G;3139.736;13144.5134;2396270.3659;27795.0868;66604542816;33401;1;N;2576513.5771;0;10904.5881;8692.1331;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200331;318538856578;$$;S;1;CASH;245.3343;4800.7513;408159.7028;30068.7216;12272840472;13990;0;N;385504.6729;0;2021.8541;1611.6359;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200331;318538856578;$$;S;1;C;60117.1954;33033.0267;33323423.6004;1383.302;46096358513;286;1;N;1074565.9713;0;7513.1137;5988.762;0;0;;
