RUN_ADM;NOM_ADM;RUN_FM;FECHA_INF;ACTIVO_TOT;MONEDA;PARTICIPES_INST;INVERSION_EN_FONDOS;SERIE;CUOTAS_APORTADAS;CUOTAS_RESCATADAS;CUOTAS_EN_CIRCULACION;VALOR_CUOTA;PATRIMONIO_NETO;NUM_PARTICIPES;NUM_PARTICIPES_INST;FONDO_PEN;REM_FIJA;REM_VARIABLE;GASTOS_AFECTOS;GASTOS_NO_AFECTOS;COMISION_INVERSION;COMISION_RESCATE;FACTOR DE AJUSTE;FACTOR DE REPARTO
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;100;225.2629;7.6643;317518.3256;33173.1571;10533085297;48;0;N;175420.3562;0;4074.3342;1985.5998;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;B;0;2808.0015;3370024.5567;1349.3459;4547328818;674;0;N;137161.1082;0;1760.4133;857.9258;0;11602;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;C;2.0309;502048.531;15820213.5931;1386.1999;21929978501;205;1;N;526917.1958;0;8751.8486;4265.1554;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;CASH;5832.858;572.2245;294384.4459;30089.0002;8857733652;13436;1;N;272326.9258;0;3432.9139;1673.0079;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;G;7756.8122;7030.4479;2229329.996;27776.2383;61922401218;32016;1;N;2389835.6939;0;24027.8784;11709.8272;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;PLAN4;0;67.4948;967208.1648;1348.2233;1304012584;290;0;N;23224.1766;0;504.4328;245.832;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;I;0;0;4545412.6473;1053.4497;4788363590;3;1;N;52475.7981;0;1852.1466;902.6313;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;PLAN2;0;0;67587.5247;1400.062;94626725;35;0;N;1944.4247;0;36.6021;17.8378;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;PLAN1;0;0;36211.874;1311.8503;47504558;14;0;N;1106.2963;0;18.375;8.955;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;LPI;0;0;5718993.0771;1091.4512;6242001857;18;0;N;94058.9607;0;2414.426;1176.6545;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;LP3;7.2156;1125.7758;3220005.9106;1385.9953;4462913058;336;0;N;101890.1685;0;1726.8858;841.5863;0;20771;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;LP180;59551.5257;382662.7337;27476786.9262;1364.7426;37498741629;1316;1;N;1041654.3973;0;14706.8166;7167.2696;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201130;164009293762;$$;S;1;PLAN3;0;0;114423.1972;1331.3917;152342095;53;0;N;2921.6853;0;58.9266;28.7175;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201130;141863276089;$$;S;0;V;7601.651;0;7797618.7814;1348.3913;10514241474;2;2;N;218718;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201130;141863276089;$$;S;0;M;527.4623;178.5466;818948.5302;43687.0178;35777419002;3029;0;N;1632397;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201130;141863276089;$$;S;0;L;6521.4899;0;11615158.6752;1680.8117;19522894061;1357;0;N;1015743;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201130;141863276089;$$;S;0;BPLUS;0;0;347495.8264;2344.0083;814533102;2;0;N;13390;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201130;141863276089;$$;S;0;BCH;0;0;57216456.2631;1235.5387;70693147938;1;1;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201130;141863276089;$$;S;0;B;.9472;0;95353.0913;47510.1113;4530235975;351;0;N;124118;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20201130;1328312815138;$$;S;0;IT;6289191.3744;7861511.2632;8827221.2943;22260.1013;196494840164;3;2;S;458005;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20201130;1328312815138;$$;S;0;A;2076035.771;1844483.261;11116391.0053;21399.6179;237886519287;13989;2;N;1800937;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20201130;1328312815138;$$;S;0;B;1498.4551;493.7481;4717218.5551;1783.386;8412621707;973;0;N;46102;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20201130;1328312815138;$$;S;0;BCH;0;0;0;1012.8846;0;0;0;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20201130;1328312815138;$$;S;0;BPLUS;0;0;131933.7668;2019.6448;266459344;3;0;N;1460;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20201130;1328312815138;$$;S;0;P;169822802.7717;171106473.2361;400994108.8748;1041.3985;417594682356;467;7;N;2497409;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20201130;112856889424;$$;S;0;M;1208.4894;30630.7838;8170938.3251;1696.3327;13860630029;829;0;N;634959;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20201130;112856889424;$$;S;0;P1;0;0;331329.3531;18319.2055;6069690492;2;1;N;98946;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20201130;112856889424;$$;S;0;B;321.4586;0;600651.984;2511.1828;1508346911;148;0;N;41304;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20201130;112856889424;$$;S;0;BCH;0;0;62307081.7856;1190.2383;74160272277;1;1;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20201130;112856889424;$$;S;0;BPLUS;0;0;165951.9893;2260.6767;375163791;3;0;N;6167;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20201130;112856889424;$$;S;0;L;73.3806;1014.5542;913750.9289;18397.2492;16810503523;1249;0;N;876014;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8029;20201130;52845527200;$$;S;0;INSTITUCIO;0;28867.8144;5612520.64;1675.9593;9406356163;47;0;N;167915;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8029;20201130;52845527200;$$;S;0;K;0;0;0;1213.2053;0;0;0;N;0;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8029;20201130;52845527200;$$;S;0;LARGOPLAZO;0;0;381181.1051;1901.1629;724687375;49;0;N;16435;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8029;20201130;52845527200;$$;S;0;LIQUIDEZ;9944.9087;22122.8499;12598314.3079;1624.4493;20465322859;972;1;N;800406;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8029;20201130;52845527200;$$;S;0;APV;115.905;4258.7776;1032368.5592;1842.6814;1902326342;135;0;N;23483;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8029;20201130;52845527200;$$;S;0;CLASICA;4714.9321;2158.3953;1863371.5014;10854.8755;20226665658;1431;3;N;491188;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8029;20201130;52845527200;$$;S;0;E;0;0;0;1000;0;0;0;N;0;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8032;20201130;95377717429;$$;S;5981185582;APV;7981.0064;10.2791;7505550.6118;2669.7854;20038209442;1037;0;N;546926;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8032;20201130;95377717429;$$;S;5981185582;CLASICA;3535.2642;187.5363;2130048.431;15623.4276;33278657446;1818;1;N;2160761;0;0;0;0;50;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8032;20201130;95377717429;$$;S;5981185582;D;10583.6114;3491.4525;5040106.9907;1836.6949;9257138805;1;1;N;505170;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8032;20201130;95377717429;$$;S;5981185582;LIQUIDEZ;31268.8887;22651.2883;12152758.536;1630.9937;19821072610;1180;2;N;1932184;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8032;20201130;95377717429;$$;S;5981185582;G;328.853;205.6619;1677507.0064;1745.9443;2928833796;1;1;N;80019;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8032;20201130;95377717429;$$;S;5981185582;INSTITUCIO;2606.0797;0;3691335.1545;1688.3597;6232301514;30;1;N;304604;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8032;20201130;95377717429;$$;S;5981185582;LARGOPLAZO;647.561;2212.3998;1446665.1707;2259.9894;3269447951;210;0;N;191382;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8032;20201130;95377717429;$$;S;5981185582;E;0;0;0;1000;0;0;0;N;0;0;0;0;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8036;20201130;495107044889;$$;S;0;APV;0;0;247.6381;51002.9515;12630274;10;0;N;59;0;0;0;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8036;20201130;495107044889;$$;S;0;FAMIL;0;0;0;10841.8;0;0;0;N;0;0;0;0;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8036;20201130;495107044889;$$;S;0;CLASI;5341188.5151;4732920.5431;6143934.2492;40796.4484;250650696858;6947;2;N;2063508;0;0;6917;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8036;20201130;495107044889;$$;S;0;BCI;4040423.4116;4040423.4116;825237.634;10554.1762;8709703313;8;3;N;0;0;0;240;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8037;20201130;345226936528;$$;S;0;A;32914.0027;50260.0981;186705.1506;670599.7768;125204432310;5;2;S;521014;0;0;0;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8037;20201130;345226936528;$$;S;0;ALPAT;0;0;0;107184.923;0;0;0;N;0;0;0;0;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8037;20201130;345226936528;$$;S;0;APV;0;0;952.0139;713173.2383;678950836;63;0;N;3742;0;0;0;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8037;20201130;345226936528;$$;S;0;I;0;0;121692.8017;113174.6447;13772539600;2;0;N;89560;0;0;0;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8037;20201130;345226936528;$$;S;0;CLASI;30650.2861;26923.8438;227094.053;676039.7618;153524609368;13568;4;N;946376;0;0;0;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8037;20201130;345226936528;$$;S;0;FAMIL;0;0;0;111818.0614;0;0;0;N;0;0;0;0;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8037;20201130;345226936528;$$;S;0;GAMMA;0;0;191.7104;724232.942;138842987;17;0;N;1077;0;0;0;0;0;;
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8037;20201130;345226936528;$$;S;0;APVC;0;0;0;100000;0;0;0;N;0;0;0;0;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8038;20201130;23437836573;$$;S;1;A;166.5807;0;124615.2546;7184.3255;895276551;433;0;N;108552.013;0;787.3604;2674.3835;0;0;;1.001338549
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8038;20201130;23437836573;$$;S;1;B;1.3193;0;764755.8676;2842.4868;2173808459;2135;0;N;107206.6161;0;1914.1964;6501.8453;0;0;;
