RUN_ADM;NOM_ADM;RUN_FM;FECHA_INF;ACTIVO_TOT;MONEDA;PARTICIPES_INST;INVERSION_EN_FONDOS;SERIE;CUOTAS_APORTADAS;CUOTAS_RESCATADAS;CUOTAS_EN_CIRCULACION;VALOR_CUOTA;PATRIMONIO_NETO;NUM_PARTICIPES;NUM_PARTICIPES_INST;FONDO_PEN;REM_FIJA;REM_VARIABLE;GASTOS_AFECTOS;GASTOS_NO_AFECTOS;COMISION_INVERSION;COMISION_RESCATE;FACTOR DE AJUSTE;FACTOR DE REPARTO
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;100;2997.7147;0;512917.1611;33361.2052;17111534662;66;0;N;277295.259;0;11103.7171;4057.4093;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;B;63843.0783;51652.9309;2936187.668;1350.158;3964317269;626;0;N;121577.9841;0;2617.7458;956.5505;0;6402;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;C;0;.2899;16174981.8507;1390.5076;22491435193;188;1;N;523785.3461;0;14594.8498;5333.1041;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;CASH;881.9393;997.978;262166.3087;30097.9539;7890669473;12761;1;N;246799.8462;0;5139.8415;1878.1495;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;G;4103.7686;7938.1632;2011045.0458;27708.5599;55723162113;28392;1;N;2152283.4918;0;36302.4317;13265.2718;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;I;0;0;1378234.182;1061.489;1462980424;2;0;N;16032.8399;0;949.3265;346.8934;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;LP180;208994.9917;34743.2301;24022085.8227;1366.9322;32836562622;1064;1;N;900918.9251;0;21338.7805;7797.4039;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;PLAN4;49.6088;27379.6479;886984.7855;1355.1213;1201971976;287;0;N;22066.1077;0;804.0399;293.8042;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;PLAN2;0;0;63629.034;1405.8175;89450810;30;0;N;1838.0682;0;58.0451;21.2103;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;PLAN1;0;0;44080.5743;1315.9272;58006827;13;0;N;1350.8754;0;37.6411;13.7544;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;LPI;0;4944462.0677;4114835.0535;1098.132;4518632047;13;0;N;149908.1828;0;6455.4709;2358.8937;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;LP3;1215.9021;719.1463;2268865.3647;1390.5377;3154942826;274;0;N;72026.3129;0;2047.9125;748.3277;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20211130;156399455866;$$;S;1;PLAN3;12.0304;0;41705.7956;1337.5343;55782932;48;0;N;1069.8302;0;36.1978;13.227;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20211130;176995093991;$$;S;0;V;0;0;8710910.5765;1197.6746;10432836396;2;2;N;217236;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20211130;176995093991;$$;S;0;M;2.6868;193.6619;538955.6502;38453.9066;20724950249;2362;0;N;946345;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20211130;176995093991;$$;S;0;L;6671.5464;8188.1005;6675265.054;1476.0151;9852792047;892;0;N;513028;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20211130;176995093991;$$;S;0;IT;0;0;9807308.3099;4386.7985;43022685361;2;2;S;210400;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20211130;176995093991;$$;S;0;BPLUS;0;0;136352.2218;2085.3411;284340898;1;0;N;4674;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20211130;176995093991;$$;S;0;BCH;497373.5513;90431.5548;81681389.4093;1105.8087;90323993410;1;1;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20211130;176995093991;$$;S;0;B;0;0;53018.754;42098.4992;2232009974;302;0;N;61153;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20211130;876949536277;$$;S;0;IT;0;0;0;22296.7957;0;0;0;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20211130;876949536277;$$;S;0;A;2902248.3595;2712900.5867;12245093.3996;21468.1655;262879691101;13864;2;N;3941475;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20211130;876949536277;$$;S;0;B;64851.9696;12687.9724;4464056.1366;1791.8611;7998968599;1038;0;N;76921;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20211130;876949536277;$$;S;0;BCH;0;0;0;1018.008;0;0;0;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20211130;876949536277;$$;S;0;BPLUS;0;3768.459;1534516.3679;2029.2271;3113882270;8;0;N;34209;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20211130;876949536277;$$;S;0;P;125672260.676;128640737.4318;375067244.9651;1046.095;392355977968;438;6;N;3002776;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20211130;94450304223;$$;S;0;M;0;416.5494;6092943.1901;1485.0627;9048402495;588;0;N;413051;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20211130;94450304223;$$;S;0;P1;0;0;139314.1783;16210.3272;2258328408;1;0;N;36814;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20211130;94450304223;$$;S;0;B;0;0;496139.6897;2213.1176;1098015498;131;0;N;30083;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20211130;94450304223;$$;S;0;BCH;235959.0893;660685.4499;65872702.3355;1059.5057;69792502207;1;1;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20211130;94450304223;$$;S;0;BPLUS;0;0;6258.0647;2000.3313;12518203;1;0;N;206;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8028;20211130;94450304223;$$;S;0;L;2028.8383;9348.0798;673973.1545;16068.3139;10829612189;1072;0;N;569885;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8029;20211130;22122003036;$$;S;0;INSTITUCIO;0;3614.4963;1389009.8201;1604.6496;2228874052;37;0;N;39796;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8029;20211130;22122003036;$$;S;0;K;0;0;0;1213.2053;0;0;0;N;0;0;0;0;0;0;;
96514410;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;8029;20211130;22122003036;$$;S;0;LARGOPLAZO;0;0;43253.4125;1816.9972;78591329;32;0;N;1787;0;0;0;0;0;;
