RUN_ADM;NOM_ADM;RUN_FM;FECHA_INF;ACTIVO_TOT;MONEDA;PARTICIPES_INST;INVERSION_EN_FONDOS;SERIE;CUOTAS_APORTADAS;CUOTAS_RESCATADAS;CUOTAS_EN_CIRCULACION;VALOR_CUOTA;PATRIMONIO_NETO;NUM_PARTICIPES;NUM_PARTICIPES_INST;FONDO_PEN;REM_FIJA;REM_VARIABLE;GASTOS_AFECTOS;GASTOS_NO_AFECTOS;COMISION_INVERSION;COMISION_RESCATE;FACTOR DE AJUSTE;FACTOR DE REPARTO
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;100;0;0;292487.3969;33265.5057;9729741169;48;0;N;158613.0213;0;1582.2078;12953.5516;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;B;0;0;3091796.021;1352.5219;4181721829;674;0;N;126028.2962;0;680.0227;5567.3528;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;C;0;0;14474639.4611;1389.7577;20116241646;194;1;N;468471.3342;0;3271.2379;26781.6575;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;CASH;0;0;301565.8219;30159.043;9094936590;13421;1;N;281710.8477;0;1479.0004;12108.5913;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;G;0;0;2266436.4822;27834.4262;63084959001;31894;1;N;2427049.5171;0;10258.8267;83989.1186;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;PLAN4;0;0;521105.0396;1351.9132;704488782;288;0;N;12545.9144;0;114.561;937.9125;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;I;0;0;5494904.522;1056.5573;5805681486;3;1;N;63624.6157;0;944.0894;7729.27;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;PLAN2;0;0;69224.2867;1403.7746;97175295;35;0;N;1996.7936;0;15.8022;129.3735;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;PLAN1;0;0;37340.5836;1315.2175;49110989;14;0;N;1143.7072;0;7.9863;65.3837;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;LPI;0;0;3103796.4346;1094.5313;3397202346;14;0;N;51191.4833;0;552.4374;4522.8111;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;LP3;0;0;2874653.5738;1389.5725;3994539553;334;0;N;91165.1313;0;649.5787;5318.1075;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;LP180;0;0;23844578.2404;1368.0714;32621085536;1282;1;N;893714.3965;0;5304.7566;43430.0956;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20201231;153116157692;$$;S;1;PLAN3;0;0;94398.0652;1334.9791;126019444;51;0;N;2416.8576;0;20.4928;167.7747;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201231;142538163118;$$;S;0;V;0;0;7938785.2772;1359.0756;10789409388;2;2;N;224661;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201231;142538163118;$$;S;0;M;0;0;861418.6548;43999.3117;37901827925;3043;0;N;1730064;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201231;142538163118;$$;S;0;L;0;0;11886521.5746;1692.4906;20117825915;1394;0;N;1047284;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201231;142538163118;$$;S;0;BPLUS;0;0;347495.8264;2362.9029;821098904;2;0;N;13498;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201231;142538163118;$$;S;0;BCH;0;0;54791995.7105;1246.133;68278115836;1;1;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20201231;142538163118;$$;S;0;B;0;0;96573.0159;47876.8087;4623607805;358;0;N;126678;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20201231;1304740610352;$$;S;0;IT;0;0;19559853.1173;22265.0038;435500203756;6;2;S;513056;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20201231;1304740610352;$$;S;0;A;0;0;11372872.2104;21400.84;243389018181;13922;2;N;1567035;0;0;0;0;0;;
