RUN_ADM;NOM_ADM;RUN_FM;FECHA_INF;ACTIVO_TOT;MONEDA;PARTICIPES_INST;INVERSION_EN_FONDOS;SERIE;CUOTAS_APORTADAS;CUOTAS_RESCATADAS;CUOTAS_EN_CIRCULACION;VALOR_CUOTA;PATRIMONIO_NETO;NUM_PARTICIPES;NUM_PARTICIPES_INST;FONDO_PEN;REM_FIJA;REM_VARIABLE;GASTOS_AFECTOS;GASTOS_NO_AFECTOS;COMISION_INVERSION;COMISION_RESCATE;FACTOR DE AJUSTE;FACTOR DE REPARTO
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;LP3;0;0;4396819.3706;1382.8054;6079945568;382;0;N;138759.1891;0;1323.5949;1143.226;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;LPI;0;0;14595409.862;1088.1127;15881450833;23;0;N;239313.0955;0;3457.3407;2986.202;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;PLAN4;0;0;1076820.5082;1344.4729;1447755991;294;0;N;25782.4144;0;315.1727;272.2234;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;PLAN1;0;0;218182.424;1308.8899;285576771;15;0;N;6650.573;0;62.1696;53.6977;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;PLAN2;0;0;86413.1182;1396.5346;120678909;37;0;N;2479.7547;0;26.2716;22.6915;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;LP180;254444.9169;0;45844123.6384;1362.1994;62448837714;1528;1;N;1710900.3325;0;13595.0784;11742.45;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;PLAN3;0;0;512736.0266;1327.863;680843198;55;0;N;13057.5171;0;148.218;128.02;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;G;5500.2428;0;2091944.037;27753.9778;58059768362;32181;1;N;2233716.8045;0;12639.7206;10917.2807;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;CASH;3423.1221;0;351472.4104;30043.2504;10559373634;13771;1;N;326267.6466;0;2298.7782;1985.5192;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;C;53981.4778;0;22964711.523;1383.0717;31761842606;254;1;N;739676.5753;0;6914.5078;5972.2541;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;B;8196.3261;0;4551493.4207;1347.1863;6131709581;741;0;N;184796.8179;0;1334.8735;1152.9677;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;100;2661.5933;0;198698.0784;33076.0493;6572147437;45;0;N;105699.2259;0;1430.7372;1235.7677;0;0;;
91999000;PRINCIPAL  ADMINISTRADORA GENERAL DE FONDOS S.A.;8011;20200731;214155271186;$$;S;1;I;0;0;13449588.5739;1049.7339;14118489067;4;1;N;154724.8798;0;3073.5369;2654.6999;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20200731;131640741109;$$;S;0;V;11632.2654;0;7236694.4533;1315.307;9518475030;2;2;N;197878;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20200731;131640741109;$$;S;0;M;263.1929;0;805189.5524;42744.3495;34417303619;3007;0;N;1570496;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20200731;131640741109;$$;S;0;BPLUS;0;0;347495.8264;2285.2727;794122741;2;0;N;13054;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20200731;131640741109;$$;S;0;BCH;0;0;53676767.0851;1202.1655;64528358284;2;1;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20200731;131640741109;$$;S;0;B;0;0;103514.9377;46381.5806;4801186425;358;0;N;131543;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8023;20200731;131640741109;$$;S;0;L;6562.038;0;10680608.403;1645.8302;17578467511;1291;0;N;914529;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20200731;1507242950629;$$;S;0;P;168106484.6262;0;682848678.4017;1040.798;710707548275;591;8;N;3933253;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20200731;1507242950629;$$;S;0;A;1026363.3276;2.3374;14208895.3494;21392.4954;303963728214;14266;2;N;1982023;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20200731;1507242950629;$$;S;0;B;1977.25;0;4366034.511;1782.5629;7782730939;965;0;N;42645;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20200731;1507242950629;$$;S;0;BCH;0;0;0;1012.8846;0;0;0;N;0;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20200731;1507242950629;$$;S;0;BPLUS;0;0;1389012.469;2018.7131;2804017729;9;0;N;15365;0;0;0;0;0;;
96767630;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;8026;20200731;1507242950629;$$;S;0;IT;20267351.002;0;21633566.5618;22238.9771;481108391074;4;1;S;1239022;0;0;0;0;0;;
